"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","fielder_2","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pitcher","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment","spin_axis","delta_home_win_exp","delta_run_exp","bat_speed","swing_length"
"SI","2024-04-17","94.7","1.91","6.4","Sánchez, Cristopher",553869,650911,,"foul",,,,,12,"Elias Díaz grounds out, shortstop Trea Turner to first baseman Bryce Harper.   Ezequiel Tovar scores.    Brenton Doyle to 3rd.","R","R","L","PHI","COL","S",,,1,1,2024,"1.49","0.56","1.24","2.65",678662,686668,,1,1,"Top",,,,,592663,,,-5.127900093569336,-137.8260303834115,-5.433338030157124,20.083940287038452,29.67709541406754,-24.018616329350724,"3.24","1.5",3,"78.3",-45,"95.8",2102,"6.9",745591,650911,592663,547180,681082,664761,607208,669016,679032,592206,"53.64",,,,,,,,4,3,"Sinker",0,0,0,0,0,0,0,0,"Standard","Standard",120,"0","-0.179","62.30155","5.95279"
"CH","2024-04-17","85.7","2.16","6.29","Sánchez, Cristopher",553869,650911,,"foul",,,,,8,"Elias Díaz grounds out, shortstop Trea Turner to first baseman Bryce Harper.   Ezequiel Tovar scores.    Brenton Doyle to 3rd.","R","R","L","PHI","COL","S",,,1,0,2024,"1.45","0.06","-0.08","1.79",678662,686668,,1,1,"Top",,,,,592663,,,-8.291429960727378,-124.50766718063804,-4.522894249842484,16.783084869911367,24.76466404976743,-30.77330150505874,"3.24","1.5",3,"61.4",-37,"86.4",2015,"6.8",745591,650911,592663,547180,681082,664761,607208,669016,679032,592206,"53.73",,,,,,,,4,2,"Changeup",0,0,0,0,0,0,0,0,"Standard","Standard",110,"0","-0.115","75.46961","7.31436"
"CH","2024-04-17","86.3","2.05","6.31","Sánchez, Cristopher",553869,650911,,"blocked_ball",,,,,13,"Elias Díaz grounds out, shortstop Trea Turner to first baseman Bryce Harper.   Ezequiel Tovar scores.    Brenton Doyle to 3rd.","R","R","L","PHI","COL","B",,,0,0,2024,"1.64","-0.16","-0.12","-0.65",678662,686668,,1,1,"Top",,,,,592663,,,-8.559757146463735,-125.07279194950178,-10.028754287411632,18.983094076761475,25.275107912432706,-31.931448364611448,"3.42","1.58",,,,"86.8",1778,"6.9",745591,650911,592663,547180,681082,664761,607208,669016,679032,592206,"53.65",,,,,,,,4,1,"Changeup",0,0,0,0,0,0,0,0,"Infield shade","Standard",107,"0","0.046",,
"CH","2024-04-17","86.3","2.04","6.43","Sánchez, Cristopher",641857,650911,"strikeout","swinging_strike",,,,,13,"Ryan McMahon strikes out swinging.","R","L","L","PHI","COL","S",2,,1,2,2024,"1.7","-0.1","-0.57","1.27",678662,686668,,0,1,"Top",,,,,592663,,,-9.752718487990053,-125.28712192432393,-5.903495232114389,19.866853488365894,24.437925102602055,-32.212625102335345,"3.48","1.62",,,,"87.2",1940,"6.9",745591,650911,592663,547180,681082,664761,607208,669016,679032,592206,"53.58",,0,"0",1,0,0,,3,4,"Changeup",0,0,0,0,0,0,0,0,"Standard","Standard",107,"0.054","-0.398","67.07826","8.01254"
"CH","2024-04-17","85.7","2.11","6.39","Sánchez, Cristopher",641857,650911,,"swinging_strike",,,,,8,"Ryan McMahon strikes out swinging.","R","L","L","PHI","COL","S",,,1,1,2024,"1.62","0.04","-0.22","1.51",678662,686668,,0,1,"Top",,,,,592663,,,-8.875352382534503,-124.42802550671314,-5.379511178485209,18.545858191974965,24.089594401224662,-30.851998804859658,"3.48","1.62",,,,"86.6",1935,"6.9",745591,650911,592663,547180,681082,664761,607208,669016,679032,592206,"53.59",,,,,,,,3,3,"Changeup",0,0,0,0,0,0,0,0,"Standard","Standard",107,"0","-0.083","73.76416","8.41068"
"SI","2024-04-17","94.4","1.93","6.52","Sánchez, Cristopher",641857,650911,,"ball",,,,,14,"Ryan McMahon strikes out swinging.","R","L","L","PHI","COL","B",,,0,1,2024,"1.47","0.68","1.45","2.49",678662,686668,,0,1,"Top",,,,,592663,,,-4.560823345234943,-137.31262666610235,-6.375064532436353,19.599095311735432,29.78275729275055,-22.371071812236757,"3.52","1.6",,,,"95.3",2085,"6.8",745591,650911,592663,547180,681082,664761,607208,669016,679032,592206,"53.74",,,,,,,,3,2,"Sinker",0,0,0,0,0,0,0,0,"Standard","Standard",121,"0","-0.027",,
"SI","2024-04-17","94.1","1.94","6.47","Sánchez, Cristopher",641857,650911,,"called_strike",,,,,3,"Ryan McMahon strikes out swinging.","R","L","L","PHI","COL","S",,,0,0,2024,"1.53","0.58","0.73","3.13",678662,,686668,0,1,"Top",,,,,592663,,,-6.598901832398743,-136.9042008296403,-4.31228860247447,20.71952596559244,29.078352796065847,-24.06137316348676,"3.49","1.6",,,,"95.2",2098,"6.9",745591,650911,592663,547180,681082,664761,607208,669016,679032,592206,"53.65",,,,,,,,3,1,"Sinker",0,0,0,0,0,0,0,0,"Standard","Standard",123,"-0.018","-0.071",,
"CH","2024-04-17","84.2","1.89","6.35","Sánchez, Cristopher",686668,650911,"single","hit_into_play",,,,,5,"Brenton Doyle singles on a ground ball to left fielder Brandon Marsh.   Ezequiel Tovar to 3rd.","R","R","L","PHI","COL","X",7,"ground_ball",2,2,2024,"1.34","-0.04","0.09","2.65",,,678662,0,1,"Top",106.19,163.4,,,592663,,,-6.901616819673444,-122.5274829699749,-2.2143333891602395,14.795371598950009,22.234339240959862,-32.31738090265923,"3.44","1.63",8,"92.8",-19,"85.4",1755,"6.9",745591,650911,592663,547180,681082,664761,607208,669016,679032,592206,"53.59",0.117,0.143,"0.9",1,1,0,2,2,6,"Changeup",0,0,0,0,0,0,0,0,"Standard","Standard",105,"-0.086","0.693","80.68125","7.14642"
"SI","2024-04-17","94.8","1.85","6.43","Sánchez, Cristopher",686668,650911,,"foul",,,,,9,"Brenton Doyle singles on a ground ball to left fielder Brandon Marsh.   Ezequiel Tovar to 3rd.","R","R","L","PHI","COL","S",,,2,2,2024,"1.35","0.69","0.33","1.99",,,678662,0,1,"Top",,,,,592663,,,-7.068887915319282,-137.72546098497102,-7.542585578090312,18.805344349573254,30.434084053527272,-21.860495043050342,"3.44","1.63",207,"74.3",44,"95.7",2122,"6.9",745591,650911,592663,547180,681082,664761,607208,669016,679032,592206,"53.63",,,,,,,,2,5,"Sinker",0,0,0,0,0,0,0,0,"Standard","Standard",120,"0","0","69.39211","7.32868"
"SL","2024-04-17","83.9","1.87","6.47","Sánchez, Cristopher",686668,650911,,"foul",,,,,8,"Brenton Doyle singles on a ground ball to left fielder Brandon Marsh.   Ezequiel Tovar to 3rd.","R","R","L","PHI","COL","S",,,2,1,2024,"-0.03","-0.24","-0.25","2.13",,,678662,0,1,"Top",,,,,592663,,,-4.905233752027981,-122.22715366869683,-3.261626533804627,0.5803379757269052,22.27440587767375,-34.167835229063975,"3.44","1.63",159,"64.8",59,"85.1",2095,"6.9",745591,650911,592663,547180,681082,664761,607208,669016,679032,592206,"53.64",,,,,,,,2,4,"Slider",0,0,0,0,0,0,0,0,"Standard","Standard",332,"0","-0.072","72.81732","7.5153"
"SI","2024-04-17","93.4","1.75","6.51","Sánchez, Cristopher",686668,650911,,"ball",,,,,12,"Brenton Doyle singles on a ground ball to left fielder Brandon Marsh.   Ezequiel Tovar to 3rd.","R","R","L","PHI","COL","B",,,1,1,2024,"1.55","0.75","0.11","3.74",,,678662,0,1,"Top",,,,,592663,,,-7.7012682482436,-135.89614467979507,-3.0531899534059113,20.888403739550785,29.175291401274993,-22.45075848458594,"3.49","1.7",,,,"94.3",2035,"6.8",745591,650911,592663,547180,681082,664761,607208,669016,679032,592206,"53.71",,,,,,,,2,3,"Sinker",0,0,0,0,0,0,0,0,"Standard","Standard",123,"0","0.065",,
"SI","2024-04-17","94.6","1.71","6.54","Sánchez, Cristopher",686668,650911,,"ball",,,,,2,"Brenton Doyle singles on a ground ball to left fielder Brandon Marsh.   Ezequiel Tovar to 3rd.","R","R","L","PHI","COL","B",,,0,1,2024,"1.58","0.72","-0.1","3.57",,,678662,0,1,"Top",,,,,592663,,,-8.33446291109557,-137.57951048824145,-3.6969220075087867,21.889801517746868,30.018654987607114,-22.3950692942698,"3.51","1.68",,,,"95.4",2113,"6.8",745591,650911,592663,547180,681082,664761,607208,669016,679032,592206,"53.74",,,,,,,,2,2,"Sinker",0,0,0,0,0,0,0,0,"Standard","Standard",123,"0","0.052",,
"SI","2024-04-17","93.9","1.89","6.43","Sánchez, Cristopher",686668,650911,,"missed_bunt",,,,,6,"Brenton Doyle singles on a ground ball to left fielder Brandon Marsh.   Ezequiel Tovar to 3rd.","R","R","L","PHI","COL","S",,,0,0,2024,"1.58","0.76","0.38","2.62",,,678662,0,1,"Top",,,,,592663,,,-7.485081802105261,-136.4013000118496,-5.837973020847493,21.380397845575313,30.299877106624972,-21.625194435134173,"3.44","1.63",,,,"94.7",2115,"6.9",745591,650911,592663,547180,681082,664761,607208,669016,679032,592206,"53.61",,,,,,,,2,1,"Sinker",0,0,0,0,0,0,0,0,"Standard","Standard",119,"0","-0.063","9.84588","1.47682"
"CH","2024-04-17","84.7","1.96","6.34","Sánchez, Cristopher",678662,650911,"single","hit_into_play",,,,,8,"Ezequiel Tovar singles on a line drive to left fielder Brandon Marsh.","R","R","L","PHI","COL","X",7,"line_drive",0,2,2024,"1.62","0.11","0.14","1.59",,,,0,1,"Top",59.5,109.29,,,592663,,,-7.531665060022299,-123.03723927249733,-4.998990728989725,17.960024406747785,23.883376632045188,-30.271178866561513,"3.28","1.5",198,"90.4",15,"85.3",2123,"6.7",745591,650911,592663,547180,681082,664761,607208,669016,679032,592206,"53.81",0.969,0.915,"0.9",1,1,0,4,1,3,"Changeup",0,0,0,0,0,0,0,0,"Standard","Standard",107,"-0.036","0.484","73.94766","7.83815"
"SI","2024-04-17","95.9","1.67","6.45","Sánchez, Cristopher",678662,650911,,"swinging_strike",,,,,8,"Ezequiel Tovar singles on a line drive to left fielder Brandon Marsh.","R","R","L","PHI","COL","S",,,0,1,2024,"1.54","0.9","-0.25","1.89",,,,0,1,"Top",,,,,592663,,,-8.595551307620822,-139.2655250401078,-8.508926959472932,21.99200324190652,30.746468599997044,-18.69626641167029,"3.28","1.5",,,,"96.4",2086,"6.7",745591,650911,592663,547180,681082,664761,607208,669016,679032,592206,"53.83",,,,,,,,1,2,"Sinker",0,0,0,0,0,0,0,0,"Standard","Standard",122,"0","-0.049","71.67324","7.50543"
"SI","2024-04-17","94.2","1.79","6.48","Sánchez, Cristopher",678662,650911,,"foul",,,,,6,"Ezequiel Tovar singles on a line drive to left fielder Brandon Marsh.","R","R","L","PHI","COL","S",,,0,0,2024,"1.56","0.88","0.37","2.34",,,,0,1,"Top",,,,,592663,,,-7.200875021253866,-136.85705698153882,-6.99649476431164,21.190993645469124,30.374473981747716,-19.75109424814571,"3.28","1.5",335,"96.9",29,"94.5",2188,"6.6",745591,650911,592663,547180,681082,664761,607208,669016,679032,592206,"53.91",,,,,,,,1,1,"Sinker",0,0,0,0,0,0,0,0,"Strategic","Standard",123,"0","-0.033","71.66901","7.25583"
"SL","2024-04-12","81.1","1.76","6.53","Sánchez, Cristopher",669707,650911,"field_out","hit_into_play",,,,,6,"Jared Triolo flies out to center fielder Brandon Marsh.","R","R","L","PHI","PIT","X",8,"fly_ball",0,0,2024,"0.14","-0.29","0.49","2.91",,,,2,6,"Top",138.75,103.79,,,592663,,,-3.1326230056369098,-118.13798596190458,-0.925441609888751,1.9033319313166135,22.354654166272493,-34.95261381420925,"3.69","1.7",241,"76.7",44,"81.8",1961,"6.7",745596,650911,592663,547180,681082,664761,607208,593160,669016,592206,"53.79",0.074,0.072,"0",1,0,0,3,44,1,"Slider",1,2,2,1,2,1,2,1,"Standard","Standard",317,"0.012","-0.099","73.18877","8.21539"
"CH","2024-04-12","82.1","1.97","6.28","Sánchez, Cristopher",572191,650911,"strikeout","swinging_strike",,,,,14,"Michael A.   Taylor strikes out swinging.","R","R","L","PHI","PIT","S",2,,1,2,2024,"1.58","-0.08","0.6","1.03",,,,1,6,"Top",,,,,592663,,,-6.227084998012828,-119.32512707018526,-5.16328422663468,16.262784953422162,24.971276614680605,-32.02141896420179,"3.53","1.68",,,,"82.6",1999,"6.9",745596,650911,592663,547180,681082,664761,607208,593160,669016,592206,"53.59",,0,"0",1,0,0,,43,4,"Changeup",1,2,2,1,2,1,2,1,"Standard","Standard",108,"0.018","-0.115","63.31716","8.43859"
"SL","2024-04-12","82.5","1.86","6.5","Sánchez, Cristopher",572191,650911,,"called_strike",,,,,2,"Michael A.   Taylor strikes out swinging.","R","R","L","PHI","PIT","S",,,1,1,2024,"-0.12","-0.24","0.21","3.04",,,,1,6,"Top",,,,,592663,,,-3.5565660715625915,-120.14798069060093,-0.8805194026573391,-0.4054553510896836,24.246565327629902,-34.508941342699195,"3.53","1.6",,,,"83.1",2094,"6.7",745596,650911,592663,547180,681082,664761,607208,593160,669016,592206,"53.75",,,,,,,,43,3,"Slider",1,2,2,1,2,1,2,1,"Standard","Standard",301,"0","-0.039",,
"CH","2024-04-12","83","1.96","6.32","Sánchez, Cristopher",572191,650911,,"ball",,,,,13,"Michael A.   Taylor strikes out swinging.","R","R","L","PHI","PIT","B",,,0,1,2024,"1.47","-0.01","-0.32","1.47",,,,1,6,"Top",,,,,592663,,,-8.2089982909073,-120.51840066146167,-4.601443163604289,16.005373118264885,25.104468618084432,-31.498105943590737,"3.59","1.64",,,,"83.8",2008,"7.1",745596,650911,592663,547180,681082,664761,607208,593160,669016,592206,"53.4",,,,,,,,43,2,"Changeup",1,2,2,1,2,1,2,1,"Standard","Standard",110,"0","0.015",,
"SL","2024-04-12","82.6","1.88","6.45","Sánchez, Cristopher",572191,650911,,"called_strike",,,,,6,"Michael A.   Taylor strikes out swinging.","R","R","L","PHI","PIT","S",,,0,0,2024,"-0.02","-0.29","0.71","2.74",,,,1,6,"Top",,,,,592663,,,-2.6262039877062544,-120.3121711573876,-1.3732709646967205,0.2841655569115068,24.122560764574427,-34.946302545089345,"3.55","1.71",,,,"83.3",1970,"6.8",745596,650911,592663,547180,681082,664761,607208,593160,669016,592206,"53.72",,,,,,,,43,1,"Slider",1,2,2,1,2,1,2,1,"Standard","Standard",296,"0","-0.023",,
"SI","2024-04-12","92.6","1.9","6.54","Sánchez, Cristopher",665833,650911,"field_out","hit_into_play",,,,,3,"Oneil Cruz grounds out, shortstop Trea Turner to first baseman Bryce Harper.","R","L","L","PHI","PIT","X",6,"ground_ball",2,1,2024,"1.5","0.61","0.32","3.51",,,,0,6,"Top",121.42,148.13,,,592663,,,-7.385741684352616,-134.72257942071607,-3.31840588126225,19.821849706441053,27.999042820123623,-24.18289610405754,"3.66","1.78",27,"107.3",-6,"93.7",2066,"6.8",745596,650911,592663,547180,681082,664761,607208,593160,669016,592206,"53.68",0.371,0.382,"0",1,0,0,2,42,4,"Sinker",1,2,2,1,2,1,2,1,"Infield shade","Standard",126,"0.024","-0.265",,
"SI","2024-04-12","92","1.74","6.49","Sánchez, Cristopher",665833,650911,,"foul",,,,,5,"Oneil Cruz grounds out, shortstop Trea Turner to first baseman Bryce Harper.","R","L","L","PHI","PIT","S",,,2,0,2024,"1.66","0.55","0.12","3.04",,,,0,6,"Top",,,,,592663,,,-7.788787510787996,-133.69411217184296,-4.12005234695225,21.640241134500837,29.1134453077611,-24.856343938624313,"3.66","1.78",170,"65.9",51,"92.8",2150,"6.8",745596,650911,592663,547180,681082,664761,607208,593160,669016,592206,"53.65",,,,,,,,42,3,"Sinker",1,2,2,1,2,1,2,1,"Infield shade","Standard",126,"0","-0.058","80.39937","7.06619"
"SI","2024-04-12","91.9","1.93","6.35","Sánchez, Cristopher",665833,650911,,"ball",,,,,13,"Oneil Cruz grounds out, shortstop Trea Turner to first baseman Bryce Harper.","R","L","L","PHI","PIT","B",,,1,0,2024,"1.34","0.73","-1.45","1.47",,,,0,6,"Top",,,,,592663,,,-11.572619159916487,-133.0907029960665,-8.131798502220398,18.377603652435898,28.72616678743079,-21.81545289506986,"3.76","1.88",,,,"92.7",2109,"7",745596,650911,592663,547180,681082,664761,607208,593160,669016,592206,"53.46",,,,,,,,42,2,"Sinker",1,2,2,1,2,1,2,1,"Standard","Standard",123,"0","0.062",,
"SL","2024-04-12","80.1","1.82","6.53","Sánchez, Cristopher",665833,650911,,"ball",,,,,11,"Oneil Cruz grounds out, shortstop Trea Turner to first baseman Bryce Harper.","R","L","L","PHI","PIT","B",,,0,0,2024,"-0.27","-0.24","-0.29","3.84",,,,0,6,"Top",,,,,592663,,,-4.18920020261296,-116.6763047228465,1.2118780087170586,-1.6720142485041314,21.972909976750397,-34.783664064309214,"3.64","1.75",,,,"80.8",2082,"6.7",745596,650911,592663,547180,681082,664761,607208,593160,669016,592206,"53.75",,,,,,,,42,1,"Slider",1,2,2,1,2,1,2,1,"Standard","Standard",311,"0","0.034",,
"SL","2024-04-12","81.1","1.91","6.51","Sánchez, Cristopher",457705,650911,"field_out","hit_into_play",,,,,9,"Andrew McCutchen grounds out, third baseman Alec Bohm to first baseman Bryce Harper.","R","R","L","PHI","PIT","X",5,"ground_ball",1,1,2024,"-0.19","-0.22","0.31","1.79",,,,2,5,"Top",95.52,169,,,592663,,,-3.2464741827812595,-118.18322339045895,-3.6007162301166487,-1.2213265187693338,20.82190461484866,-33.77423013149343,"3.42","1.65",58,"71.9",4,"82",2114,"6.7",745596,650911,592663,547180,681082,664761,607208,593160,669016,592206,"53.82",0.163,0.178,"0",1,0,0,2,36,3,"Slider",0,2,2,0,2,0,2,0,"Standard","Standard",311,"0.008","-0.094","71.18579","8.60901"
"SI","2024-04-12","93.4","1.88","6.41","Sánchez, Cristopher",457705,650911,,"called_strike",,,,,6,"Andrew McCutchen grounds out, third baseman Alec Bohm to first baseman Bryce Harper.","R","R","L","PHI","PIT","S",,,1,0,2024,"1.25","0.6","0.31","2.45",,,,2,5,"Top",,,,,592663,,,-6.8846018306337875,-135.84526164444475,-5.850335516406768,17.019298976902363,28.397766095797614,-23.717781391464552,"3.55","1.7",,,,"94.6",2174,"6.9",745596,650911,592663,547180,681082,664761,607208,593160,669016,592206,"53.56",,,,,,,,36,2,"Sinker",0,2,2,0,2,0,2,0,"Standard","Standard",125,"0","-0.02",,
"SI","2024-04-12","93.9","1.85","6.38","Sánchez, Cristopher",457705,650911,,"ball",,,,,14,"Andrew McCutchen grounds out, third baseman Alec Bohm to first baseman Bryce Harper.","R","R","L","PHI","PIT","B",,,0,0,2024,"1.28","0.66","1.39","2.35",,,,2,5,"Top",,,,,592663,,,-4.091151116627262,-136.6596592180129,-6.253886368487851,16.957383289491695,30.449124381371394,-22.678501607031045,"3.5","1.71",,,,"95",2115,"6.9",745596,650911,592663,547180,681082,664761,607208,593160,669016,592206,"53.55",,,,,,,,36,1,"Sinker",0,2,2,0,2,0,2,0,"Infield shade","Standard",124,"0","0.015",,
"CH","2024-04-12","83.3","2.06","6.32","Sánchez, Cristopher",658668,650911,"field_out","hit_into_play",,,,,9,"Edward Olivares grounds out, third baseman Alec Bohm to first baseman Bryce Harper.","R","R","L","PHI","PIT","X",5,"ground_ball",0,0,2024,"1.51","-0.15","0.44","2.02",,,,1,5,"Top",96.12,163.31,,,592663,,,-6.806824130587235,-121.17680082497505,-3.1383880049472017,16.199826042138344,24.197894358945213,-33.23543393086805,"3.61","1.74",13,"79.3",-8,"84.5",2030,"7.1",745596,650911,592663,547180,681082,664761,607208,593160,669016,592206,"53.38",0.111,0.122,"0",1,0,0,2,35,1,"Changeup",0,2,2,0,2,0,2,0,"Standard","Standard",102,"0.013","-0.162","76.90585","7.70654"
"SI","2024-04-12","91.6","1.81","6.46","Sánchez, Cristopher",663647,650911,"field_out","hit_into_play",,,,,8,"Ke'Bryan Hayes grounds out, shortstop Trea Turner to first baseman Bryce Harper.","R","R","L","PHI","PIT","X",6,"ground_ball",2,0,2024,"1.49","0.75","-0.24","1.76",,,,0,5,"Top",111.26,152.71,,,592663,,,-8.45559270399225,-132.85388984712813,-7.580689198885454,19.50018743234255,30.871075988201746,-21.76131060422916,"3.25","1.55",64,"107.5",1,"92",2172,"6.9",745596,650911,592663,547180,681082,664761,607208,593160,669016,592206,"53.61",0.497,0.456,"0",1,0,0,4,34,3,"Sinker",0,2,2,0,2,0,2,0,"Standard","Standard",131,"0.017","-0.324",,
"SI","2024-04-12","91.7","1.8","6.39","Sánchez, Cristopher",663647,650911,,"ball",,,,,13,"Ke'Bryan Hayes grounds out, shortstop Trea Turner to first baseman Bryce Harper.","R","R","L","PHI","PIT","B",,,1,0,2024,"1.5","0.78","-0.08","1.16",,,,0,5,"Top",,,,,592663,,,-8.102636806796438,-133.05601681553725,-9.042894266585296,19.63600668431604,30.255140625222612,-21.094872069522577,"3.25","1.52",,,,"92.3",2174,"7",745596,650911,592663,547180,681082,664761,607208,593160,669016,592206,"53.54",,,,,,,,34,2,"Sinker",0,2,2,0,2,0,2,0,"Standard","Standard",132,"0","0.062",,
"CH","2024-04-12","83.9","1.91","6.33","Sánchez, Cristopher",663647,650911,,"ball",,,,,13,"Ke'Bryan Hayes grounds out, shortstop Trea Turner to first baseman Bryce Harper.","R","R","L","PHI","PIT","B",,,0,0,2024,"1.51","0.11","-1.84","1.36",,,,0,5,"Top",,,,,592663,,,-11.747819760355439,-121.52916306313455,-5.257535220929683,17.37789145134933,25.559429085340376,-30.14679968342109,"3.26","1.53",,,,"84.2",1982,"6.9",745596,650911,592663,547180,681082,664761,607208,593160,669016,592206,"53.58",,,,,,,,34,1,"Changeup",0,2,2,0,2,0,2,0,"Standard","Standard",113,"0","0.034",,
"CH","2024-04-12","82.9","1.96","6.44","Sánchez, Cristopher",668804,650911,"force_out","hit_into_play",,,,,6,"Bryan Reynolds grounds into a force out, shortstop Trea Turner to second baseman Bryson Stott.   Connor Joe out at 2nd.","R","R","L","PHI","PIT","X",6,"ground_ball",0,1,2024,"1.08","-0.16","0.41","2.28",,669707,656582,2,4,"Top",110.76,154.24,,,592663,,,-5.740434747689239,-120.69648452833087,-2.7896481704682543,11.666415461247563,21.530956966988587,-33.405273292683326,"3.02","1.49",10,"104.4",-13,"84.4",1822,"7.1",745596,650911,592663,547180,681082,664761,607208,593160,669016,592206,"53.43",0.243,0.234,"0",1,0,0,2,30,2,"Changeup",0,2,2,0,2,0,2,0,"Standard","Standard",109,"0.034","-0.369","77.67389","6.74735"
"CH","2024-04-12","83.2","2","6.4","Sánchez, Cristopher",668804,650911,,"swinging_strike",,,,,14,"Bryan Reynolds grounds into a force out, shortstop Trea Turner to second baseman Bryson Stott.   Connor Joe out at 2nd.","R","R","L","PHI","PIT","S",,,0,0,2024,"1.38","-0.09","0.33","0.97",,669707,656582,2,4,"Top",,,,,592663,,,-6.629214118067794,-121.04020662521845,-5.938232002883786,14.866138362499301,21.78580281241674,-32.113447420853255,"3.02","1.49",,,,"84.5",1912,"7",745596,650911,592663,547180,681082,664761,607208,593160,669016,592206,"53.5",,,,,,,,30,1,"Changeup",0,2,2,0,2,0,2,0,"Standard","Standard",112,"0","-0.077","77.78526","7.92427"
"SI","2024-04-12","93.3","1.98","6.4","Sánchez, Cristopher",656582,650911,"single","hit_into_play",,,,,8,"Connor Joe singles on a ground ball to left fielder Whit Merrifield.   Michael A.   Taylor scores.    Jared Triolo to 2nd.","R","R","L","PHI","PIT","X",7,"ground_ball",1,0,2024,"1.49","0.57","0.19","2.03",572191,,669707,2,4,"Top",106.69,117.09,,,592663,,,-8.023858084144303,-135.63395887679593,-6.833233264974751,20.190907943932057,28.504627320626412,-23.80451464464217,"3.19","1.52",3,"78.3",-34,"94.8",2166,"7.1",745596,650911,592663,547180,681082,664761,607208,593160,669016,592206,"53.4",0.049,0.044,"0.9",1,1,0,2,29,2,"Sinker",0,1,1,0,2,0,2,0,"Standard","Standard",118,"-0.105","0.986","71.18262","6.77556"
